# Reference library (divisor): salt
# Comparison library (numerator): apigennin
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1 raw countings	apigennin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020059.1	Protein Homology	CDS	2992264	2993295	.	-	0	ID=cds-WP_015341035.1;Parent=gene-RTCIAT899_RS14740;Dbxref=GenBank:WP_015341035.1;Name=WP_015341035.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004679423.1;locus_tag=RTCIAT899_RS14740;product=peptidoglycan -binding protein;protein_id=WP_015341035.1;transl_table=11	3.0	9.5	2.5	10.0	0	0	2.21038711292275	1.32624758115889	1.16188818118562	1.14145887929211	0.253679014634394	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	2993299	2994342	.	-	0	ID=cds-WP_041677656.1;Parent=gene-RTCIAT899_RS14745;Dbxref=GenBank:WP_041677656.1;Name=WP_041677656.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007701252.1;locus_tag=RTCIAT899_RS14745;product=hypothetical protein;protein_id=WP_041677656.1;transl_table=11	3.1586080586080585	24.785714285714285	2.629304029304029	31.419780219780222	2.562637362637363	0.30000000000000004	5.72734725693118	1.03071886456713	1.0420926199207	0.989085657900126	0.322621234066095	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	2994478	2995278	.	-	0	ID=cds-WP_015341037.1;Parent=gene-RTCIAT899_RS14750;Dbxref=GenBank:WP_015341037.1;Name=WP_015341037.1;Ontology_term=GO:0006020,GO:0008934,GO:0046872;gbkey=CDS;go_function=inositol monophosphate 1-phosphatase activity|0008934||IEA,metal ion binding|0046872||IEA;go_process=inositol metabolic process|0006020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007527426.1;locus_tag=RTCIAT899_RS14750;product=inositol monophosphatase family protein;protein_id=WP_015341037.1;transl_table=11	11.166666666666666	8.75	16.25	10.25	17.416666666666664	2.75	11.2365130212592	-1.34351817729591	0.809194535749073	-1.66031543459721	0.0968510123040606	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	2995480	2996700	.	-	0	ID=cds-WP_015341038.1;Parent=gene-RTCIAT899_RS14755;Dbxref=GenBank:WP_015341038.1;Name=WP_015341038.1;Ontology_term=GO:0005515;gbkey=CDS;go_function=protein binding|0005515||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341038.1;locus_tag=RTCIAT899_RS14755;product=tetratricopeptide repeat protein;protein_id=WP_015341038.1;transl_table=11	2.0	6.0	0.03333333333333333	10.076923076923077	0	0	1.44542937094822	0.632291035893029	1.08086965155767	0.584983614797416	0.558558734205225	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	2996710	2997363	.	-	0	ID=cds-WP_041677971.1;Parent=gene-RTCIAT899_RS14760;Dbxref=GenBank:WP_041677971.1;Name=WP_041677971.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020051578.1;locus_tag=RTCIAT899_RS14760;product=thiamine phosphate synthase;protein_id=WP_041677971.1;transl_table=11	0	4.0	1.0	3.142857142857143	0	0	0.692511692864121	0.247784221426616	0.964682088975624	0.256855832878304	0.79729006712954	0.967651531145028
sense	NC_020059.1	Protein Homology	CDS	2997585	2997845	.	+	0	ID=cds-WP_015341040.1;Parent=gene-RTCIAT899_RS14765;Dbxref=GenBank:WP_015341040.1;Name=WP_015341040.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012485160.1;locus_tag=RTCIAT899_RS14765;product=ArsR/SmtB family transcription factor;protein_id=WP_015341040.1;transl_table=11	15.0	2.0	7.0	9.4	4.0	0	4.65700969975408	0.587635004723833	1.07489644926213	0.546689874291818	0.584591811908569	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	2998192	2998365	.	-	0	ID=cds-WP_015341041.1;Parent=gene-RTCIAT899_RS31965;Dbxref=GenBank:WP_015341041.1;Name=WP_015341041.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007631579.1;locus_tag=RTCIAT899_RS31965;product=YdcH family protein;protein_id=WP_015341041.1;transl_table=11	2.0	4.0	0	5.0	3.0	0	1.59804636845124	-0.177369892754239	1.1456075969336	-0.154826044475436	0.876958458263107	0.983764860221564
sense	NC_020059.1	Protein Homology	CDS	2998596	2998799	.	+	0	ID=cds-WP_015341042.1;Parent=gene-RTCIAT899_RS14775;Dbxref=GenBank:WP_015341042.1;Name=WP_015341042.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008533140.1;locus_tag=RTCIAT899_RS14775;product=YdcH family protein;protein_id=WP_015341042.1;transl_table=11	0	2.0	0	2.5	0	0	0.304497497523674	0.038426170544167	0.901003266920888	0.0426482033472371	0.965981969707258	0.994400445557826
sense	NC_020059.1	Protein Homology	CDS	2998816	2999313	.	+	0	ID=cds-WP_015341043.1;Parent=gene-RTCIAT899_RS14780;Dbxref=GenBank:WP_015341043.1;Name=WP_015341043.1;Ontology_term=GO:0006189,GO:0009152,GO:0004638,GO:0009320;gbkey=CDS;gene=purE;go_component=phosphoribosylaminoimidazole carboxylase complex|0009320||IEA;go_function=phosphoribosylaminoimidazole carboxylase activity|0004638||IEA;go_process='de novo' IMP biosynthetic process|0006189||IEA,purine ribonucleotide biosynthetic process|0009152||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003585738.1;locus_tag=RTCIAT899_RS14780;product=5-(carboxyamino)imidazole ribonucleotide mutase;protein_id=WP_015341043.1;transl_table=11	0	1.0	0	8.5	0.2	0	0.637067152578028	-0.0798172890353144	0.904917330368194	-0.0882039567115354	0.929714572575651	0.991437074641558
sense	NC_020059.1	Protein Homology	CDS	2999310	3000368	.	+	0	ID=cds-WP_015341044.1;Parent=gene-RTCIAT899_RS14785;Dbxref=GenBank:WP_015341044.1;Name=WP_015341044.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007701209.1;locus_tag=RTCIAT899_RS14785;product=5-(carboxyamino)imidazole ribonucleotide synthase;protein_id=WP_015341044.1;transl_table=11	4.0	21.666666666666664	1.0	17.0	0	0	3.66574566364668	2.06085270341382	1.14122743741849	1.80582120254274	0.0709462724821441	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3000520	3000645	.	+	0	ID=cds-WP_003566454.1;Parent=gene-RTCIAT899_RS14790;Dbxref=GenBank:WP_003566454.1;Name=WP_003566454.1;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=ykgO;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012709334.1;locus_tag=RTCIAT899_RS14790;product=type B 50S ribosomal protein L36;protein_id=WP_003566454.1;transl_table=11	1.0	2.5	0	7.0	1.0	0	0.99987652294947	-0.0836520980625292	1.07901401439957	-0.0775264240743697	0.938204771156741	0.994400445557826
sense	NC_020059.1	Protein Homology	CDS	3000736	3001365	.	+	0	ID=cds-WP_015341045.1;Parent=gene-RTCIAT899_RS14795;Dbxref=GenBank:WP_015341045.1;Name=WP_015341045.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016737207.1;locus_tag=RTCIAT899_RS14795;product=hypothetical protein;protein_id=WP_015341045.1;transl_table=11	0	13.5	0	25.0	0	0	2.89333997437688	0.833839341204772	1.1219452212845	0.743208603580591	0.457355395292992	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3001465	3002514	.	+	0	ID=cds-WP_015341046.1;Parent=gene-RTCIAT899_RS14800;Dbxref=GenBank:WP_015341046.1;Name=WP_015341046.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341046.1;locus_tag=RTCIAT899_RS14800;product=alpha/beta fold hydrolase;protein_id=WP_015341046.1;transl_table=11	31.145454545454545	30.0	17.0	45.0	2.0	0	12.5977373220065	2.52041285268709	0.888171184386371	2.83775571308185	0.00454319389712366	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3002493	3003434	.	-	0	ID=cds-WP_015341047.1;Parent=gene-RTCIAT899_RS14805;Dbxref=GenBank:WP_015341047.1;Name=WP_015341047.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341047.1;locus_tag=RTCIAT899_RS14805;product=LysR substrate-binding domain-containing protein;protein_id=WP_015341047.1;transl_table=11	17.0	8.166666666666668	8.0	7.0	3.0	0	5.20246700649194	1.20667223414063	1.01422784506763	1.18974473044582	0.234146738685808	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3003546	3003938	.	+	0	ID=cds-WP_015341048.1;Parent=gene-RTCIAT899_RS14810;Dbxref=GenBank:WP_015341048.1;Name=WP_015341048.1;Ontology_term=GO:0016853;gbkey=CDS;go_function=isomerase activity|0016853||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341048.1;locus_tag=RTCIAT899_RS14810;product=tautomerase family protein;protein_id=WP_015341048.1;transl_table=11	0	12.11111111111111	1.0	14.0	0	0	2.11828099888004	0.84220289831166	1.12625243949034	0.747792296630031	0.454585449325217	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3004052	3004339	.	+	0	ID=cds-WP_015341049.1;Parent=gene-RTCIAT899_RS14815;Dbxref=GenBank:WP_015341049.1;Name=WP_015341049.1;Ontology_term=GO:0046872;gbkey=CDS;go_function=metal ion binding|0046872||IEA;inference=COORDINATES: protein motif:HMM:NF019498.6;locus_tag=RTCIAT899_RS14815;product=cupin domain-containing protein;protein_id=WP_015341049.1;transl_table=11	0	2.0	0	1.5	1.0	0	0.526128767839647	-0.237990872328396	0.944104564195709	-0.252081052622749	0.800978414969159	0.967651531145028
sense	NC_020059.1	Protein Homology	CDS	3004343	3004915	.	+	0	ID=cds-WP_015341050.1;Parent=gene-RTCIAT899_RS14820;Dbxref=GenBank:WP_015341050.1;Name=WP_015341050.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341050.1;locus_tag=RTCIAT899_RS14820;product=DUF4865 family protein;protein_id=WP_015341050.1;transl_table=11	1.0	9.0	1.0	9.0	1.0	0	1.87209537420414	0.606213989326002	1.16181147482567	0.521783441170576	0.601821120171756	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3005005	3005976	.	+	0	ID=cds-WP_015341051.1;Parent=gene-RTCIAT899_RS14825;Dbxref=GenBank:WP_015341051.1;Name=WP_015341051.1;Ontology_term=GO:0003941,GO:0004794,GO:0016597,GO:0030170;gbkey=CDS;go_function=L-serine ammonia-lyase activity|0003941||IEA,threonine deaminase activity|0004794||IEA,amino acid binding|0016597||IEA,pyridoxal phosphate binding|0030170||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341051.1;locus_tag=RTCIAT899_RS14825;product=threonine ammonia-lyase;protein_id=WP_015341051.1;transl_table=11	3.0	11.0	3.0	15.75	2.0	0	3.30497373197575	0.682352586322649	1.10892614889963	0.615327347993133	0.538338560338879	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3005980	3006615	.	-	0	ID=cds-WP_015341052.1;Parent=gene-RTCIAT899_RS14830;Dbxref=GenBank:WP_015341052.1;Name=WP_015341052.1;Ontology_term=GO:0006865,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004117441.1;locus_tag=RTCIAT899_RS14830;product=LysE family translocator;protein_id=WP_015341052.1;transl_table=11	9.059523809523816	8.935714285714283	9.311904761904769	7.283333333333333	5.90952380952381	0.25	5.08353510208955	0.109219076876337	0.980909706089996	0.111344679533956	0.911343026506968	0.98399188793431
sense	NC_020059.1	Protein Homology	CDS	3006918	3007799	.	-	0	ID=cds-WP_015341053.1;Parent=gene-RTCIAT899_RS14835;Dbxref=GenBank:WP_015341053.1;Name=WP_015341053.1;Ontology_term=GO:0016491,GO:0050661,GO:0051287;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,NADP binding|0050661||IEA,NAD binding|0051287||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341053.1;locus_tag=RTCIAT899_RS14835;product=NAD(P)-dependent oxidoreductase;protein_id=WP_015341053.1;transl_table=11	1.2	11.0	0.5	6.5	0	0	1.45588627175262	0.834824914727166	1.07647223048368	0.775519229466849	0.438032907211803	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3007926	3009365	.	-	0	ID=cds-WP_015341054.1;Parent=gene-RTCIAT899_RS14840;Dbxref=GenBank:WP_015341054.1;Name=WP_015341054.1;Ontology_term=GO:0006096,GO:0000287,GO:0004743,GO:0030955;gbkey=CDS;gene=pyk;go_function=magnesium ion binding|0000287||IEA,pyruvate kinase activity|0004743||IEA,potassium ion binding|0030955||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018243516.1;locus_tag=RTCIAT899_RS14840;product=pyruvate kinase;protein_id=WP_015341054.1;transl_table=11	1.0	15.0	0.08333333333333333	14.0	2.0	0	2.78518289532688	0.644094158936355	1.16347513879504	0.553595119878038	0.579855966614929	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3009365	3009853	.	-	0	ID=cds-WP_041677973.1;Parent=gene-RTCIAT899_RS14845;Dbxref=GenBank:WP_041677973.1;Name=WP_041677973.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018481077.1;locus_tag=RTCIAT899_RS14845;product=DUF1036 domain-containing protein;protein_id=WP_041677973.1;transl_table=11	1.0	2.5	0	4.0	0.16666666666666666	0	0.570465936712272	0.209561987481722	0.948741510683109	0.220884176693011	0.825182618306658	0.968174360513242
sense	NC_020059.1	Protein Homology	CDS	3010057	3010851	.	+	0	ID=cds-WP_015341057.1;Parent=gene-RTCIAT899_RS14850;Dbxref=GenBank:WP_015341057.1;Name=WP_015341057.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341057.1;locus_tag=RTCIAT899_RS14850;product=N-formylglutamate amidohydrolase;protein_id=WP_015341057.1;transl_table=11	1.5625	7.0625	3.236111111111111	9.5	2.3125	0	2.4300102977398	0.281353589930348	1.14925407554285	0.244814089345257	0.806600384109307	0.967651531145028
sense	NC_020059.1	Protein Homology	CDS	3010879	3011184	.	+	0	ID=cds-WP_015341058.1;Parent=gene-RTCIAT899_RS14855;Dbxref=GenBank:WP_015341058.1;Name=WP_015341058.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341058.1;locus_tag=RTCIAT899_RS14855;product=DUF1244 domain-containing protein;protein_id=WP_015341058.1;transl_table=11	0.14285714285714285	10.0	0	11.5	0	0	1.66100703156585	0.520476241278745	1.01396279883619	0.513309010819864	0.607735181812718	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3011357	3011608	.	+	0	ID=cds-WP_015341059.1;Parent=gene-RTCIAT899_RS14860;Dbxref=GenBank:WP_015341059.1;Name=WP_015341059.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341059.1;locus_tag=RTCIAT899_RS14860;product=DUF2312 domain-containing protein;protein_id=WP_015341059.1;transl_table=11	23.0	9.0	13.0	8.0	3.0	0	6.88329147565304	1.48295001666369	0.994501858453241	1.49114856252771	0.135922494842749	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3011676	3012728	.	-	0	ID=cds-WP_135488231.1;Parent=gene-RTCIAT899_RS14865;Dbxref=GenBank:WP_135488231.1;Name=WP_135488231.1;Ontology_term=GO:0004497,GO:0010181,GO:0016703;gbkey=CDS;go_function=monooxygenase activity|0004497||IEA,FMN binding|0010181||IEA,oxidoreductase activity%2C acting on single donors with incorporation of molecular oxygen%2C incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)|0016703||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016555017.1;locus_tag=RTCIAT899_RS14865;product=NAD(P)H-dependent flavin oxidoreductase;protein_id=WP_135488231.1;transl_table=11	1.0	15.5	0.5	13.0	1.0	0	2.57728082982526	0.944880340525022	1.16087991296957	0.813934611124407	0.415682411553276	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3012827	3013750	.	-	0	ID=cds-WP_135488230.1;Parent=gene-RTCIAT899_RS14870;Dbxref=GenBank:WP_135488230.1;Name=WP_135488230.1;Ontology_term=GO:0016491,GO:0050661,GO:0051287;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,NADP binding|0050661||IEA,NAD binding|0051287||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341061.1;locus_tag=RTCIAT899_RS14870;product=NAD(P)-dependent oxidoreductase;protein_id=WP_135488230.1;transl_table=11	5.0	4.666666666666666	5.0	8.0	7.0	0	3.92156877710037	-0.645613077413818	1.03789505430965	-0.622040807240616	0.533915035520216	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3013955	3015052	.	-	0	ID=cds-WP_041677658.1;Parent=gene-RTCIAT899_RS14875;Dbxref=GenBank:WP_041677658.1;Name=WP_041677658.1;Ontology_term=GO:0009081,GO:0004084;gbkey=CDS;go_function=branched-chain-amino-acid transaminase activity|0004084||IEA;go_process=branched-chain amino acid metabolic process|0009081||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004117463.1;locus_tag=RTCIAT899_RS14875;product=branched-chain amino acid aminotransferase;protein_id=WP_041677658.1;transl_table=11	1.1666666666666667	12.0	0	11.333333333333332	1.5	0	2.32843664904137	0.482541297265211	1.15935265755164	0.416216147970246	0.677251844524803	0.960357823831468
sense	NC_020059.1	Protein Homology	CDS	3015244	3016506	.	-	0	ID=cds-WP_015341064.1;Parent=gene-RTCIAT899_RS14880;Dbxref=GenBank:WP_015341064.1;Name=WP_015341064.1;Ontology_term=GO:0000166,GO:0016491;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341064.1;locus_tag=RTCIAT899_RS14880;product=flavin monoamine oxidase family protein;protein_id=WP_015341064.1;transl_table=11	3.0	9.0	1.5	15.0	1.2	0	2.69532826631933	0.890916182112936	1.14492310495692	0.778144993542131	0.436483540307439	0.960224561962078
sense	NC_020059.1	GeneMarkS-2+	CDS	3016854	3017048	.	+	0	ID=cds-WP_015341065.1;Parent=gene-RTCIAT899_RS14885;Dbxref=GenBank:WP_015341065.1;Name=WP_015341065.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS14885;product=hypothetical protein;protein_id=WP_015341065.1;transl_table=11	0	4.0	0	5.0	0	0	0.67825476702109	0.2105483614314	0.909708055700274	0.231446077796161	0.816968271833659	0.967651531145028
sense	NC_020059.1	Protein Homology	CDS	3017172	3017873	.	-	0	ID=cds-WP_015341066.1;Parent=gene-RTCIAT899_RS14890;Dbxref=GenBank:WP_015341066.1;Name=WP_015341066.1;Ontology_term=GO:0005975,GO:0016787,GO:0046872;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652319.1;locus_tag=RTCIAT899_RS14890;product=polysaccharide deacetylase family protein;protein_id=WP_015341066.1;transl_table=11	8.0	1.8333333333333333	3.0	8.0	7.0	0	3.7493955928784	-0.46776161401479	1.08905868856294	-0.429510015325274	0.667552106908167	0.960357823831468
sense	NC_020059.1	Protein Homology	CDS	3017885	3018562	.	-	0	ID=cds-WP_244441477.1;Parent=gene-RTCIAT899_RS14895;Dbxref=GenBank:WP_244441477.1;Name=WP_244441477.1;Ontology_term=GO:1901271;gbkey=CDS;go_process=lipooligosaccharide biosynthetic process|1901271||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010658236.1;locus_tag=RTCIAT899_RS14895;product=glycosyltransferase family 25 protein;protein_id=WP_244441477.1;transl_table=11	0.3333333333333333	4.5	3.7777777777777777	11.076923076923077	0.4444444444444444	0.1111111111111111	1.7049192780256	0.281645184427712	1.11667359206241	0.252218003926765	0.800872562706671	0.967651531145028
sense	NC_020059.1	Protein Homology	CDS	3018852	3019469	.	-	0	ID=cds-WP_015341068.1;Parent=gene-RTCIAT899_RS14900;Dbxref=GenBank:WP_015341068.1;Name=WP_015341068.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341068.1;locus_tag=RTCIAT899_RS14900;product=hypothetical protein;protein_id=WP_015341068.1;transl_table=11	3.0	15.0	4.0	10.0	1.0	0	3.15251620676022	1.30596550737064	1.11995902477494	1.16608329276428	0.243580770879286	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3019749	3021701	.	-	0	ID=cds-WP_041677659.1;Parent=gene-RTCIAT899_RS14905;Dbxref=GenBank:WP_041677659.1;Name=WP_041677659.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652323.1;locus_tag=RTCIAT899_RS14905;product=DUF882 domain-containing protein;protein_id=WP_041677659.1;transl_table=11	4.0	20.0	1.0454545454545454	22.333333333333336	0.8333333333333333	0	4.06769784025517	1.54457918143557	1.11746771399888	1.38221369806584	0.166906095372663	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3021877	3022089	.	-	0	ID=cds-RTCIAT899_RS34560;Parent=gene-RTCIAT899_RS34560;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;Ontology_term=GO:0043565;end_range=3022089,.;gbkey=CDS;go_function=sequence-specific DNA binding|0043565||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003566488.1;locus_tag=RTCIAT899_RS34560;partial=true;product=helix-turn-helix domain-containing protein;pseudo=true;transl_table=11	4.0	1.0	11.5	5.5	2.0	0	3.28492336771312	-0.0831895675791091	1.1419139689483	-0.0728509938938102	0.941924691468353	0.994400445557826
sense	NC_020059.1	Protein Homology	CDS	3022194	3023445	.	-	0	ID=cds-RTCIAT899_RS14910;Parent=gene-RTCIAT899_RS14910;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677,GO:0005524;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA,ATP binding|0005524||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003566488.1;locus_tag=RTCIAT899_RS14910;partial=true;product=sigma-54-dependent transcriptional regulator;pseudo=true;start_range=.,3022194;transl_table=11	7.076923076923077	11.0	3.566666666666667	21.5	0	0	3.93984187394123	1.9629817731864	1.10188624410038	1.78147407111797	0.0748350370734009	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3023666	3025510	.	+	0	ID=cds-WP_015341071.1;Parent=gene-RTCIAT899_RS14915;Dbxref=GenBank:WP_015341071.1;Name=WP_015341071.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341071.1;locus_tag=RTCIAT899_RS14915;product=M3 family oligoendopeptidase;protein_id=WP_015341071.1;transl_table=11	0.5	40.5	2.041666666666667	38.0	1.0	0	6.478614616423	1.06831671133087	1.13912701711794	0.937838094678661	0.348327620670299	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3025600	3026760	.	+	0	ID=cds-WP_015341072.1;Parent=gene-RTCIAT899_RS14920;Dbxref=GenBank:WP_015341072.1;Name=WP_015341072.1;Ontology_term=GO:0009396;gbkey=CDS;go_process=folic acid-containing compound biosynthetic process|0009396||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004117489.1;locus_tag=RTCIAT899_RS14920;product=aminodeoxychorismate synthase component I;protein_id=WP_015341072.1;transl_table=11	0	8.5	0	17.0	2.0	0	2.28459047849032	0.104129135534522	1.12937988539735	0.0922002745762435	0.926538919895271	0.989848125171808
sense	NC_020059.1	Protein Homology	CDS	3026745	3027386	.	+	0	ID=cds-WP_015341073.1;Parent=gene-RTCIAT899_RS14925;Dbxref=GenBank:WP_015341073.1;Name=WP_015341073.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341073.1;locus_tag=RTCIAT899_RS14925;product=aminotransferase class IV family protein;protein_id=WP_015341073.1;transl_table=11	2.0	2.0	0	5.5	1.0	0	1.05806564621684	0.0784781099704609	1.09122294296015	0.0719175769504752	0.942667501886199	0.994400445557826
sense	NC_020059.1	Protein Homology	CDS	3027391	3027675	.	+	0	ID=cds-WP_015341074.1;Parent=gene-RTCIAT899_RS14930;Dbxref=GenBank:WP_015341074.1;Name=WP_015341074.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652328.1;locus_tag=RTCIAT899_RS14930;product=YciI family protein;protein_id=WP_015341074.1;transl_table=11	2.0	5.0	0	2.0	0.5	0	0.808362218370191	0.60286026316062	1.00143324367012	0.601997454120073	0.547175832058373	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3027942	3029393	.	+	0	ID=cds-WP_015341075.1;Parent=gene-RTCIAT899_RS14935;Dbxref=GenBank:WP_015341075.1;Name=WP_015341075.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012758936.1;locus_tag=RTCIAT899_RS14935;product=homospermidine synthase;protein_id=WP_015341075.1;transl_table=11	6.749999999999991	13.25	9.416666666666657	14.666666666666664	6.083333333333329	0	5.71467139454964	0.130100717752769	0.913673482566816	0.142393010451909	0.886769582984059	0.983764860221564
sense	NC_020059.1	Protein Homology	CDS	3029574	3029963	.	+	0	ID=cds-WP_015341076.1;Parent=gene-RTCIAT899_RS14940;Dbxref=GenBank:WP_015341076.1;Name=WP_015341076.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012652331.1;locus_tag=RTCIAT899_RS14940;product=hypothetical protein;protein_id=WP_015341076.1;transl_table=11	0.5	4.5	0	12.0	1.0	0	1.38470444115325	-0.0172692367232113	1.05390432218772	-0.0163859625201681	0.986926478533461	0.996499774016602
sense	NC_020059.1	Protein Homology	CDS	3029990	3030313	.	+	0	ID=cds-WP_015341077.1;Parent=gene-RTCIAT899_RS14945;Dbxref=GenBank:WP_015341077.1;Name=WP_015341077.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341077.1;locus_tag=RTCIAT899_RS14945;product=hypothetical protein;protein_id=WP_015341077.1;transl_table=11	2.0	5.5	2.0	11.0	0	0	1.82024208250299	0.866380398432317	1.15689326991337	0.748885330188838	0.453926322922024	0.960224561962078
sense	NC_020059.1	Protein Homology	CDS	3030460	3032547	.	+	0	ID=cds-WP_015341078.1;Parent=gene-RTCIAT899_RS14950;Dbxref=GenBank:WP_015341078.1;Name=WP_015341078.1;Ontology_term=GO:0009166,GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;go_process=nucleotide catabolic process|0009166||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012485185.1;locus_tag=RTCIAT899_RS14950;product=5'-nucleotidase C-terminal domain-containing protein;protein_id=WP_015341078.1;transl_table=11	5.0	37.0	8.142857142857142	36.0	8.2	0	9.19645032927171	0.601160918821903	0.924802683876323	0.650042359633007	0.515664860007169	0.960224561962078
