Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020061.1	GeneMarkS-2+	CDS	180605	180841	.	-	0	ID=cds-WP_028754843.1;Parent=gene-RTCIAT899_RS20495;Dbxref=GenBank:WP_028754843.1;Name=WP_028754843.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS20495;product=hypothetical protein;protein_id=WP_028754843.1;transl_table=11	0.38530788395206833	2.3836346126216275	0.23641810729328824	5.276941979492758	0.0	0.0
sense	NC_020061.1	Protein Homology	CDS	180895	181356	.	-	0	ID=cds-WP_004112894.1;Parent=gene-RTCIAT899_RS20500;Dbxref=GenBank:WP_004112894.1;Name=WP_004112894.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112894.1;locus_tag=RTCIAT899_RS20500;product=helix-turn-helix domain-containing protein;protein_id=WP_004112894.1;transl_table=11	3.491956948284221	2.1398537999671428	0.9702353494114166	2.5477672506030733	1.2772685284312577	0.0
sense	NC_020061.1	Protein Homology	CDS	181565	182493	.	+	0	ID=cds-RTCIAT899_RS20505;Parent=gene-RTCIAT899_RS20505;Note=frameshifted;Ontology_term=GO:0004803;gbkey=CDS;gene=tnpC;go_function=transposase activity|0004803||IEA;inference=COORDINATES: protein motif:HMM:NF015038.6;locus_tag=RTCIAT899_RS20505;product=IS66 family transposase;pseudo=true;transl_table=11	1.4416902094912698	2.73643306174485	0.4221933692137408	2.5340548326773304	0.14291933641596258	0.0
sense	NC_020061.1	Protein Homology	CDS	182384	184339	.	-	0	ID=cds-WP_004112912.1;Parent=gene-RTCIAT899_RS20510;Dbxref=GenBank:WP_004112912.1;Name=WP_004112912.1;Ontology_term=GO:0006310,GO:0000150,GO:0003677;gbkey=CDS;go_function=DNA strand exchange activity|0000150||IEA,DNA binding|0003677||IEA;go_process=DNA recombination|0006310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112912.1;locus_tag=RTCIAT899_RS20510;product=recombinase family protein;protein_id=WP_004112912.1;transl_table=11	0.7469772474162798	2.5632297818624825	0.28168323059663	3.497806994165761	0.16592736864743485	0.0
sense	NC_020061.1	GeneMarkS-2+	CDS	184332	184508	.	-	0	ID=cds-WP_240535395.1;Parent=gene-RTCIAT899_RS34170;Dbxref=GenBank:WP_240535395.1;Name=WP_240535395.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS34170;product=hypothetical protein;protein_id=WP_240535395.1;transl_table=11	6.706969437606342	3.1916463457137048	3.165598385791487	3.74068369633036	6.000997221714315	0.0
sense	NC_020061.1	Protein Homology	CDS	184615	184731	.	-	0	ID=cds-RTCIAT899_RS34175;Parent=gene-RTCIAT899_RS34175;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF036442.6;locus_tag=RTCIAT899_RS34175;partial=true;product=hypothetical protein;pseudo=true;start_range=.,184615;transl_table=11	15.8700742971369	9.053227615245605	8.8596170207472	12.57551783951517	7.817538403501056	0.0
sense	NC_020061.1	Protein Homology	CDS	184809	184997	.	+	0	ID=cds-RTCIAT899_RS32275;Parent=gene-RTCIAT899_RS32275;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076612018.1;locus_tag=RTCIAT899_RS32275;partial=true;product=transposase domain-containing protein;pseudo=true;start_range=.,184809;transl_table=11	0.3221092363197185	1.4945010666437188	0.0	2.3354533130528172	0.31222119583875185	0.0
sense	NC_020061.1	Protein Homology	CDS	185095	186111	.	-	0	ID=cds-RTCIAT899_RS20520;Parent=gene-RTCIAT899_RS20520;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;Ontology_term=GO:0003824,GO:0051539;gbkey=CDS;go_function=catalytic activity|0003824||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018247211.1;locus_tag=RTCIAT899_RS20520;partial=true;product=radical SAM protein;pseudo=true;start_range=.,185095;transl_table=11	0.23944403407837483	1.9441739539524485	0.275472425902209	2.1701114855800516	0.11604681615245645	0.0
sense	NC_020061.1	Protein Homology	CDS	187026	187478	.	-	0	ID=cds-WP_004112919.1;Parent=gene-RTCIAT899_RS20525;Dbxref=GenBank:WP_004112919.1;Name=WP_004112919.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112919.1;locus_tag=RTCIAT899_RS20525;product=SgcJ/EcaC family oxidoreductase;protein_id=WP_004112919.1;transl_table=11	0.5375597851163514	5.611802018456879	0.0	4.871972143123426	0.0	0.0
sense	NC_020061.1	Protein Homology	CDS	188658	189596	.	+	0	ID=cds-WP_004112925.1;Parent=gene-RTCIAT899_RS20530;Dbxref=GenBank:WP_004112925.1;Name=WP_004112925.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112925.1;locus_tag=RTCIAT899_RS20530;product=LysR family transcriptional regulator;protein_id=WP_004112925.1;transl_table=11	0.6483348846051842	2.406480950761771	0.2386840955421057	2.8204516049008466	0.25137297556346794	0.0
sense	NC_020061.1	Protein Homology	CDS	189802	190851	.	+	0	ID=cds-WP_004112928.1;Parent=gene-RTCIAT899_RS20535;Dbxref=GenBank:WP_004112928.1;Name=WP_004112928.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112928.1;locus_tag=RTCIAT899_RS20535;product=AraC family transcriptional regulator;protein_id=WP_004112928.1;transl_table=11	0.11595932507509867	1.2105458639814124	0.10672588843525584	2.480251418462092	0.17662799078877964	0.0
sense	NC_020061.1	Protein Homology	CDS	191455	191674	.	-	0	ID=cds-RTCIAT899_RS20540;Parent=gene-RTCIAT899_RS20540;Note=frameshifted;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004110790.1;locus_tag=RTCIAT899_RS20540;product=hypothetical protein;pseudo=true;transl_table=11	0.27672111665648547	2.5678245599605716	0.0	3.343944516416534	0.13411319548528206	0.0
sense	NC_020061.1	Protein Homology	CDS	192166	192756	.	+	0	ID=cds-WP_004125869.1;Parent=gene-RTCIAT899_RS20545;Dbxref=GenBank:WP_004125869.1;Name=WP_004125869.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125869.1;locus_tag=RTCIAT899_RS20545;product=NodA family N-acyltransferase;protein_id=WP_004125869.1;transl_table=11	0.5150477636584332	1.9117475573310516	1.0428798743038958	2.7385264736812225	0.7987791000138627	0.0
sense	NC_020061.1	Protein Homology	CDS	192929	194854	.	+	0	ID=cds-WP_004125873.1;Parent=gene-RTCIAT899_RS20550;Dbxref=GenBank:WP_004125873.1;Name=WP_004125873.1;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125873.1;locus_tag=RTCIAT899_RS20550;product=acyltransferase family protein;protein_id=WP_004125873.1;transl_table=11	0.9071740034107213	4.5610217132009945	0.5527470078617222	3.6668799681576942	0.7659632140903959	0.0
sense	NC_020061.1	Protein Homology	CDS	194950	195231	.	+	0	ID=cds-WP_004125878.1;Parent=gene-RTCIAT899_RS20555;Dbxref=GenBank:WP_004125878.1;Name=WP_004125878.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125878.1;locus_tag=RTCIAT899_RS20555;product=acyl carrier protein;protein_id=WP_004125878.1;transl_table=11	0.755586027749978	1.0016336936016415	0.5960754407288225	3.9131265617640287	0.20925463125363158	0.0
sense	NC_020061.1	Protein Homology	CDS	195232	196440	.	+	0	ID=cds-WP_004125883.1;Parent=gene-RTCIAT899_RS20560;Dbxref=GenBank:WP_004125883.1;Name=WP_004125883.1;Ontology_term=GO:0006633,GO:0004315;gbkey=CDS;go_function=3-oxoacyl-[acyl-carrier-protein] synthase activity|0004315||IEA;go_process=fatty acid biosynthetic process|0006633||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125883.1;locus_tag=RTCIAT899_RS20560;product=beta-ketoacyl-[acyl-carrier-protein] synthase family protein;protein_id=WP_004125883.1;transl_table=11	0.10070909125628916	1.0513425617704573	0.1544832959153827	1.7646291161900318	0.04880877255047486	0.0
sense	NC_020061.1	Protein Homology	CDS	196615	198054	.	+	0	ID=cds-WP_004125885.1;Parent=gene-RTCIAT899_RS20565;Dbxref=GenBank:WP_004125885.1;Name=WP_004125885.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125885.1;locus_tag=RTCIAT899_RS20565;product=amino acid permease;protein_id=WP_004125885.1;transl_table=11	0.8948597221507181	3.0403756074533157	0.7392991230150534	3.9848672153963696	0.450769351492198	0.0
sense	NC_020061.1	Protein Homology	CDS	198520	200061	.	-	0	ID=cds-WP_004125887.1;Parent=gene-RTCIAT899_RS20570;Dbxref=GenBank:WP_004125887.1;Name=WP_004125887.1;Ontology_term=GO:0015103,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=inorganic anion transmembrane transporter activity|0015103||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125887.1;locus_tag=RTCIAT899_RS20570;product=SulP family inorganic anion transporter;protein_id=WP_004125887.1;transl_table=11	0.991942913306565	2.1981377556082715	0.040878714563601155	2.385433831425543	0.11480507006522199	0.0
sense	NC_020061.1	Protein Homology	CDS	200066	200758	.	-	0	ID=cds-WP_004125890.1;Parent=gene-RTCIAT899_RS20575;Dbxref=GenBank:WP_004125890.1;Name=WP_004125890.1;Ontology_term=GO:0004089,GO:0008270;gbkey=CDS;go_function=carbonate dehydratase activity|0004089||IEA,zinc ion binding|0008270||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007691653.1;locus_tag=RTCIAT899_RS20575;product=carbonic anhydrase;protein_id=WP_004125890.1;transl_table=11	0.08784797354174141	3.090899933285873	0.0	1.698511500402049	0.0	0.0
sense	NC_020061.1	GeneMarkS-2+	CDS	201308	201676	.	-	0	ID=cds-WP_240535516.1;Parent=gene-RTCIAT899_RS34180;Dbxref=GenBank:WP_240535516.1;Name=WP_240535516.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS34180;product=hypothetical protein;protein_id=WP_240535516.1;transl_table=11	2.3097589140974937	2.6791665463003254	1.670303538519248	5.981038972452337	3.3582816430460873	0.0
sense	NC_020061.1	Protein Homology	CDS	201828	202286	.	-	0	ID=cds-RTCIAT899_RS34615;Parent=gene-RTCIAT899_RS34615;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: protein motif:HMM:NF019310.6;locus_tag=RTCIAT899_RS34615;partial=true;product=MFS transporter;pseudo=true;start_range=.,201828;transl_table=11	0.39789964486553464	1.3846112823316807	0.3662162838464661	2.5644193241364266	0.5142466754991207	0.0
sense	NC_020061.1	Protein Homology	CDS	202379	203347	.	-	0	ID=cds-WP_004125894.1;Parent=gene-RTCIAT899_RS20585;Dbxref=GenBank:WP_004125894.1;Name=WP_004125894.1;Ontology_term=GO:0032259,GO:0008168,GO:0008757,GO:1904047;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=methylation|0032259||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125894.1;locus_tag=RTCIAT899_RS20585;product=class I SAM-dependent methyltransferase;protein_id=WP_004125894.1;transl_table=11	0.06282625971561073	1.6761083944015083	0.05782362376523149	2.5053701949622327	0.06089763262489588	0.2990236868252492
sense	NC_020061.1	Protein Homology	CDS	203344	204696	.	-	0	ID=cds-WP_004125896.1;Parent=gene-RTCIAT899_RS20590;Dbxref=GenBank:WP_004125896.1;Name=WP_004125896.1;Ontology_term=GO:0051536;gbkey=CDS;go_function=iron-sulfur cluster binding|0051536||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125896.1;locus_tag=RTCIAT899_RS20590;product=STM4012 family radical SAM protein;protein_id=WP_004125896.1;transl_table=11	0.22947604795903676	2.3173050906961254	0.09110746573741352	3.153638730929414	0.1395649513993179	0.0
sense	NC_020061.1	Protein Homology	CDS	204720	205163	.	-	0	ID=cds-WP_004125898.1;Parent=gene-RTCIAT899_RS20595;Dbxref=GenBank:WP_004125898.1;Name=WP_004125898.1;Ontology_term=GO:0005507;gbkey=CDS;go_function=copper ion binding|0005507||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016737107.1;locus_tag=RTCIAT899_RS20595;product=pseudoazurin;protein_id=WP_004125898.1;transl_table=11	0.3427851670294302	2.8627773810371235	0.0	5.467801168735143	0.0	0.0
sense	NC_020061.1	Protein Homology	CDS	205508	207124	.	+	0	ID=cds-WP_004125900.1;Parent=gene-RTCIAT899_RS20600;Dbxref=GenBank:WP_004125900.1;Name=WP_004125900.1;Ontology_term=GO:0004129,GO:0045277;gbkey=CDS;gene=ccoN;go_component=respiratory chain complex IV|0045277||IEA;go_function=cytochrome-c oxidase activity|0004129||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016558463.1;locus_tag=RTCIAT899_RS20600;product=cytochrome-c oxidase%2C cbb3-type subunit I;protein_id=WP_004125900.1;transl_table=11	0.03764913151788918	2.4892176856760644	0.07796534057770313	3.384890775801226	0.036493386526607365	0.0
sense	NC_020061.1	Protein Homology	CDS	207132	207863	.	+	0	ID=cds-WP_004125901.1;Parent=gene-RTCIAT899_RS20605;Dbxref=GenBank:WP_004125901.1;Name=WP_004125901.1;Ontology_term=GO:0004129;gbkey=CDS;gene=ccoO;go_function=cytochrome-c oxidase activity|0004129||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125901.1;locus_tag=RTCIAT899_RS20605;product=cytochrome-c oxidase%2C cbb3-type subunit II;protein_id=WP_004125901.1;transl_table=11	0.08316754872189454	1.0997445349011463	0.11481781030432237	1.6080170352166938	0.0403072445447569	0.0
sense	NC_020061.1	Protein Homology	CDS	207873	208025	.	+	0	ID=cds-WP_028755102.1;Parent=gene-RTCIAT899_RS20610;Dbxref=GenBank:WP_028755102.1;Name=WP_028755102.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007795252.1;locus_tag=RTCIAT899_RS20610;product=CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone;protein_id=WP_028755102.1;transl_table=11	0.0	0.9230741882211205	0.18310814192323305	5.2891148560313805	0.19284250331217026	0.0
sense	NC_020061.1	Protein Homology	CDS	208027	208890	.	+	0	ID=cds-WP_004125903.1;Parent=gene-RTCIAT899_RS20615;Dbxref=GenBank:WP_004125903.1;Name=WP_004125903.1;Ontology_term=GO:0004129;gbkey=CDS;gene=ccoP;go_function=cytochrome-c oxidase activity|0004129||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125903.1;locus_tag=RTCIAT899_RS20615;product=cytochrome-c oxidase%2C cbb3-type subunit III;protein_id=WP_004125903.1;transl_table=11	0.14092279088987686	3.269221083283135	0.12970160052895674	5.534537799161624	0.2048951597691809	0.0
sense	NC_020061.1	Protein Homology	CDS	209267	210841	.	+	0	ID=cds-WP_004125904.1;Parent=gene-RTCIAT899_RS20620;Dbxref=GenBank:WP_004125904.1;Name=WP_004125904.1;Ontology_term=GO:0008535,GO:0016020;gbkey=CDS;gene=ccoG;go_component=membrane|0016020||IEA;go_process=respiratory chain complex IV assembly|0008535||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008522759.1;locus_tag=RTCIAT899_RS20620;product=cytochrome c oxidase accessory protein CcoG;protein_id=WP_004125904.1;transl_table=11	0.3092248668669298	1.972741407969709	0.3201776653057675	2.008489849225423	0.07493308700130046	0.0
sense	NC_020061.1	Protein Homology	CDS	210838	211332	.	+	0	ID=cds-WP_004125905.1;Parent=gene-RTCIAT899_RS20625;Dbxref=GenBank:WP_004125905.1;Name=WP_004125905.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125905.1;locus_tag=RTCIAT899_RS20625;product=FixH family protein;protein_id=WP_004125905.1;transl_table=11	0.0	0.9985984399846667	0.11319412409799862	1.7834370754221514	0.0	0.0
sense	NC_020061.1	Protein Homology	CDS	211329	213614	.	+	0	ID=cds-WP_004125906.1;Parent=gene-RTCIAT899_RS20630;Dbxref=GenBank:WP_004125906.1;Name=WP_004125906.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125906.1;locus_tag=RTCIAT899_RS20630;product=cation-translocating P-type ATPase;protein_id=WP_004125906.1;transl_table=11	0.19973308945021917	0.9267083385684477	0.09804215473054997	1.3194391748940129	0.028394919779036094	0.0
sense	NC_020061.1	Protein Homology	CDS	213611	213751	.	+	0	ID=cds-RTCIAT899_RS34185;Parent=gene-RTCIAT899_RS34185;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;Ontology_term=GO:0008535;end_range=213751,.;gbkey=CDS;gene=ccoS;go_process=respiratory chain complex IV assembly|0008535||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007535853.1;locus_tag=RTCIAT899_RS34185;partial=true;product=cbb3-type cytochrome oxidase assembly protein CcoS;pseudo=true;transl_table=11	0.21588172221427943	1.5024505404024622	0.0	4.174001665881631	0.0	0.0
sense	NC_020061.1	Protein Homology	CDS	214099	214779	.	+	0	ID=cds-WP_004125911.1;Parent=gene-RTCIAT899_RS20640;Dbxref=GenBank:WP_004125911.1;Name=WP_004125911.1;Ontology_term=GO:0055085,GO:0009279;gbkey=CDS;go_component=cell outer membrane|0009279||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007539120.1;locus_tag=RTCIAT899_RS20640;product=OmpW/AlkL family protein;protein_id=WP_004125911.1;transl_table=11	0.5363757327262273	3.7329608140395973	0.24683300188770624	5.509406383875699	0.25995509257059074	0.0
sense	NC_020061.1	Protein Homology	CDS	215139	216119	.	+	0	ID=cds-WP_004125914.1;Parent=gene-RTCIAT899_RS20645;Dbxref=GenBank:WP_004125914.1;Name=WP_004125914.1;Ontology_term=GO:0016647,GO:0050660;gbkey=CDS;gene=thiO;go_function=oxidoreductase activity%2C acting on the CH-NH group of donors%2C oxygen as acceptor|0016647||IEA,flavin adenine dinucleotide binding|0050660||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125914.1;locus_tag=RTCIAT899_RS20645;product=glycine oxidase ThiO;protein_id=WP_004125914.1;transl_table=11	0.5274908136061446	2.0875026366651945	0.7425119149547615	2.362236034532781	0.5112980133689652	0.14768295236170567
sense	NC_020061.1	Protein Homology	CDS	216110	216307	.	+	0	ID=cds-WP_004125916.1;Parent=gene-RTCIAT899_RS20650;Dbxref=GenBank:WP_004125916.1;Name=WP_004125916.1;Ontology_term=GO:0009228,GO:0003824;gbkey=CDS;gene=thiS;go_function=catalytic activity|0003824||IEA;go_process=thiamine biosynthetic process|0009228||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017958428.1;locus_tag=RTCIAT899_RS20650;product=sulfur carrier protein ThiS;protein_id=WP_004125916.1;transl_table=11	0.3074679073960949	1.0699268999835714	0.0	1.857746953564741	0.14901466165031338	0.0
sense	NC_020061.1	Protein Homology	CDS	216869	218065	.	-	0	ID=cds-WP_004110519.1-8;Parent=gene-RTCIAT899_RS20655;Dbxref=GenBank:WP_004110519.1;Name=WP_004110519.1;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004110519.1;locus_tag=RTCIAT899_RS20655;product=IS256 family transposase;protein_id=WP_004110519.1;transl_table=11	0.31245900008989697	0.35396077894193345	0.2542207096082065	0.38333267098522117	0.2464904177674357	0.0
sense	NC_020061.1	Protein Homology	CDS	218199	218423	.	+	0	ID=cds-WP_004125917.1;Parent=gene-RTCIAT899_RS20660;Dbxref=GenBank:WP_004125917.1;Name=WP_004125917.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125917.1;locus_tag=RTCIAT899_RS20660;product=hypothetical protein;protein_id=WP_004125917.1;transl_table=11	0.0	12.553808959807238	0.0	21.57958861260803	0.0	0.0
sense	NC_020061.1	Protein Homology	CDS	218577	219929	.	-	0	ID=cds-WP_004125924.1;Parent=gene-RTCIAT899_RS20665;Dbxref=GenBank:WP_004125924.1;Name=WP_004125924.1;Ontology_term=GO:0006779,GO:0004109,GO:0005737;gbkey=CDS;gene=hemN;go_component=cytoplasm|0005737||IEA;go_function=coproporphyrinogen oxidase activity|0004109||IEA;go_process=porphyrin-containing compound biosynthetic process|0006779||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012707563.1;locus_tag=RTCIAT899_RS20665;product=oxygen-independent coproporphyrinogen III oxidase;protein_id=WP_004125924.1;transl_table=11	0.49494833873517724	2.2181411341122823	0.12423745327829117	4.132354199148887	0.043614047312286845	0.0
sense	NC_020061.1	Protein Homology	CDS	220164	221660	.	+	0	ID=cds-WP_184462165.1;Parent=gene-RTCIAT899_RS20670;Dbxref=GenBank:WP_184462165.1;Name=WP_184462165.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125926.1;locus_tag=RTCIAT899_RS20670;product=PAS domain-containing sensor histidine kinase;protein_id=WP_184462165.1;transl_table=11	0.6506735675556639	2.342832583931962	0.3462174988067543	2.60456867477734	0.04927338511483308	0.0
sense	NC_020061.1	Protein Homology	CDS	221647	222267	.	+	0	ID=cds-WP_004125927.1;Parent=gene-RTCIAT899_RS20675;Dbxref=GenBank:WP_004125927.1;Name=WP_004125927.1;Ontology_term=GO:0000160,GO:0045893,GO:0001216;gbkey=CDS;gene=fixJ;go_function=DNA-binding transcription activator activity|0001216||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,positive regulation of DNA-templated transcription|0045893||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125927.1;locus_tag=RTCIAT899_RS20675;product=response regulator FixJ;protein_id=WP_004125927.1;transl_table=11	0.24508311459109017	3.2976490927029882	0.09022720036796991	2.250835439391483	0.09502384221179405	0.0
sense	NC_020061.1	Protein Homology	CDS	222587	224155	.	+	0	ID=cds-RTCIAT899_RS20680;Parent=gene-RTCIAT899_RS20680;Note=internal stop;Ontology_term=GO:0004803;gbkey=CDS;gene=istA;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611638.1;locus_tag=RTCIAT899_RS20680;product=IS21 family transposase;pseudo=true;transl_table=11	0.34381927567013915	1.5302204994028916	0.3630652833162384	1.484776723881572	0.07521963800321746	0.0
sense	NC_020061.1	Protein Homology	CDS	224088	224822	.	+	0	ID=cds-WP_015341995.1;Parent=gene-RTCIAT899_RS20685;Dbxref=GenBank:WP_015341995.1;Name=WP_015341995.1;Ontology_term=GO:0005524;gbkey=CDS;gene=istB;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014330531.1;locus_tag=RTCIAT899_RS20685;product=IS21-like element helper ATPase IstB;protein_id=WP_015341995.1;transl_table=11	0.6764293962714086	0.9527444299853708	0.52092397926732	0.7673632314316401	0.13380908393089364	0.13140768822388504
sense	NC_020061.1	Protein Homology	CDS	225187	225846	.	+	0	ID=cds-WP_004125929.1;Parent=gene-RTCIAT899_RS20690;Dbxref=GenBank:WP_004125929.1;Name=WP_004125929.1;Ontology_term=GO:0006355,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125929.1;locus_tag=RTCIAT899_RS20690;product=helix-turn-helix domain-containing protein;protein_id=WP_004125929.1;transl_table=11	0.6456826055317993	1.9258684199704286	0.4276222465924392	1.3375778065666135	0.11176099623773504	0.0
sense	NC_020061.1	GeneMarkS-2+	CDS	226131	226439	.	-	0	ID=cds-WP_135488301.1;Parent=gene-RTCIAT899_RS33230;Dbxref=GenBank:WP_135488301.1;Name=WP_135488301.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS33230;product=hypothetical protein;protein_id=WP_135488301.1;transl_table=11	0.3940365415173256	2.2852807572464635	0.18133039297252204	2.8569623052879125	0.19097024599845988	0.0
sense	NC_020061.1	Protein Homology	CDS	227345	227812	.	+	0	ID=cds-WP_004125932.1;Parent=gene-RTCIAT899_RS20700;Dbxref=GenBank:WP_004125932.1;Name=WP_004125932.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125932.1;locus_tag=RTCIAT899_RS20700;product=helix-turn-helix transcriptional regulator;protein_id=WP_004125932.1;transl_table=11	0.1734434349413869	3.3195167922567217	0.11972455433442161	3.1438794598787925	0.25217865817745344	0.0
sense	NC_020061.1	Protein Homology	CDS	228078	229376	.	-	0	ID=cds-WP_004125935.1;Parent=gene-RTCIAT899_RS20705;Dbxref=GenBank:WP_004125935.1;Name=WP_004125935.1;gbkey=CDS;gene=repC;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125935.1;locus_tag=RTCIAT899_RS20705;product=plasmid replication protein RepC;protein_id=WP_004125935.1;transl_table=11	1.1130622282757017	2.0657249154417223	0.7332783327826469	1.9481887683017958	0.09993962527309702	0.0
sense	NC_020061.1	Protein Homology	CDS	230246	230707	.	-	0	ID=cds-WP_004125939.1;Parent=gene-RTCIAT899_RS20715;Dbxref=GenBank:WP_004125939.1;Name=WP_004125939.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125939.1;locus_tag=RTCIAT899_RS20715;product=DUF3846 domain-containing protein;protein_id=WP_004125939.1;transl_table=11	0.26354392062522425	0.9170801999859184	0.36383825602928127	1.2738836253015366	0.25545370568625153	0.0
sense	NC_020061.1	Protein Homology	CDS	231593	232138	.	+	0	ID=cds-WP_004125942.1;Parent=gene-RTCIAT899_RS20720;Dbxref=GenBank:WP_004125942.1;Name=WP_004125942.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125942.1;locus_tag=RTCIAT899_RS20720;product=helix-turn-helix domain-containing protein;protein_id=WP_004125942.1;transl_table=11	0.4459974041349949	5.949263861447112	0.5131052328618069	8.623212232810403	0.43230627116134873	0.0
sense	NC_020061.1	Protein Homology	CDS	232405	232617	.	+	0	ID=cds-WP_004125950.1;Parent=gene-RTCIAT899_RS20725;Dbxref=GenBank:WP_004125950.1;Name=WP_004125950.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125950.1;locus_tag=RTCIAT899_RS20725;product=hypothetical protein;protein_id=WP_004125950.1;transl_table=11	0.2858152378611587	3.3152664506533203	0.26305676726999677	9.670750338556736	0.2770413427864981	0.0
