Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020060.1	Protein Homology	CDS	111944	112891	.	-	0	ID=cds-WP_015341884.1;Parent=gene-RTCIAT899_RS19165;Dbxref=GenBank:WP_015341884.1;Name=WP_015341884.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008596056.1;locus_tag=RTCIAT899_RS19165;product=alpha/beta hydrolase;protein_id=WP_015341884.1;transl_table=11	1.150966491785416	8.78186905335147	0.0	18.841871977896137	0.588220247009424	0.0
sense	NC_020060.1	Protein Homology	CDS	113033	113926	.	+	0	ID=cds-WP_015341885.1;Parent=gene-RTCIAT899_RS19170;Dbxref=GenBank:WP_015341885.1;Name=WP_015341885.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341885.1;locus_tag=RTCIAT899_RS19170;product=LysR family transcriptional regulator;protein_id=WP_015341885.1;transl_table=11	0.7719325544630922	9.31231751966129	0.5326678296386246	8.227047140763176	0.5457815379131066	0.0
sense	NC_020060.1	Protein Homology	CDS	114096	114830	.	-	0	ID=cds-WP_015341886.1;Parent=gene-RTCIAT899_RS19175;Dbxref=GenBank:WP_015341886.1;Name=WP_015341886.1;Ontology_term=GO:0005524;gbkey=CDS;gene=istB;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014330531.1;locus_tag=RTCIAT899_RS19175;product=IS21-like element helper ATPase IstB;protein_id=WP_015341886.1;transl_table=11	16.215437494315594	14.099529727578998	7.6667931561183815	14.057137301156283	3.0979599675829665	0.8481614722859825
sense	NC_020060.1	Protein Homology	CDS	114763	116331	.	-	0	ID=cds-RTCIAT899_RS19180;Parent=gene-RTCIAT899_RS19180;Note=internal stop;Ontology_term=GO:0004803;gbkey=CDS;gene=istA;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611638.1;locus_tag=RTCIAT899_RS19180;product=IS21 family transposase;pseudo=true;transl_table=11	2.844095362993015	11.275382541731386	3.0856710666573988	10.603100453200659	0.6219613701648403	0.0
sense	NC_020060.1	Protein Homology	CDS	116746	117429	.	+	0	ID=cds-WP_015341888.1;Parent=gene-RTCIAT899_RS19185;Dbxref=GenBank:WP_015341888.1;Name=WP_015341888.1;Ontology_term=GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341888.1;locus_tag=RTCIAT899_RS19185;product=GntR family transcriptional regulator;protein_id=WP_015341888.1;transl_table=11	0.0	16.73562326175971	0.0	23.16992839799939	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	117518	118405	.	+	0	ID=cds-WP_015341889.1;Parent=gene-RTCIAT899_RS19190;Dbxref=GenBank:WP_015341889.1;Name=WP_015341889.1;Ontology_term=GO:0016491,GO:0050661,GO:0051287;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,NADP binding|0050661||IEA,NAD binding|0051287||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328865.1;locus_tag=RTCIAT899_RS19190;product=NAD(P)-dependent oxidoreductase;protein_id=WP_015341889.1;transl_table=11	0.0	11.719048229979158	0.26813346829782114	5.916168069371203	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	118596	118925	.	+	0	ID=cds-WP_007636579.1;Parent=gene-RTCIAT899_RS19195;Dbxref=GenBank:WP_007636579.1;Name=WP_007636579.1;Ontology_term=GO:0051920;gbkey=CDS;go_function=peroxiredoxin activity|0051920||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015420989.1;locus_tag=RTCIAT899_RS19195;product=carboxymuconolactone decarboxylase family protein;protein_id=WP_007636579.1;transl_table=11	1.5260366912063978	15.767446709426501	0.7215227874195914	32.19351578112782	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	119005	119388	.	+	0	ID=cds-WP_004129699.1;Parent=gene-RTCIAT899_RS19200;Dbxref=GenBank:WP_004129699.1;Name=WP_004129699.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007636580.1;locus_tag=RTCIAT899_RS19200;product=hypothetical protein;protein_id=WP_004129699.1;transl_table=11	2.6228755630109966	14.905164467504742	1.2401172908774227	20.521707990631363	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	119385	120281	.	+	0	ID=cds-WP_004129697.1;Parent=gene-RTCIAT899_RS19205;Dbxref=GenBank:WP_004129697.1;Name=WP_004129697.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004668623.1;locus_tag=RTCIAT899_RS19205;product=alpha/beta fold hydrolase;protein_id=WP_004129697.1;transl_table=11	2.2456727228455353	31.749344756484003	4.247090655045087	33.969489436443084	1.3598904539975398	0.34749090419743417
sense	NC_020060.1	Protein Homology	CDS	120307	121473	.	+	0	ID=cds-WP_015341890.1;Parent=gene-RTCIAT899_RS19210;Dbxref=GenBank:WP_015341890.1;Name=WP_015341890.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004129694.1;locus_tag=RTCIAT899_RS19210;product=ABC transporter substrate-binding protein;protein_id=WP_015341890.1;transl_table=11	29.559605316812874	6.866337975775962	18.430672059107124	12.454877217507432	0.20905256850656267	0.0
sense	NC_020060.1	Protein Homology	CDS	121565	123118	.	+	0	ID=cds-WP_015341891.1;Parent=gene-RTCIAT899_RS19215;Dbxref=GenBank:WP_015341891.1;Name=WP_015341891.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007636583.1;locus_tag=RTCIAT899_RS19215;product=sugar ABC transporter ATP-binding protein;protein_id=WP_015341891.1;transl_table=11	1.0369979059935368	20.4855050877298	0.3064382494832241	19.945938062451486	0.15699121457346116	0.0
sense	NC_020060.1	Protein Homology	CDS	123115	124089	.	+	0	ID=cds-WP_015341892.1;Parent=gene-RTCIAT899_RS19220;Dbxref=GenBank:WP_015341892.1;Name=WP_015341892.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341892.1;locus_tag=RTCIAT899_RS19220;product=ABC transporter permease;protein_id=WP_015341892.1;transl_table=11	1.0330094525089464	12.808018250118758	0.8023967701853038	16.703617909092358	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	124102	125121	.	+	0	ID=cds-WP_004129685.1;Parent=gene-RTCIAT899_RS19225;Dbxref=GenBank:WP_004129685.1;Name=WP_004129685.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004668632.1;locus_tag=RTCIAT899_RS19225;product=ABC transporter permease;protein_id=WP_004129685.1;transl_table=11	1.23429438259341	10.202465517864209	0.9337353719547654	23.17745843647777	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	125145	126632	.	+	0	ID=cds-WP_015341893.1;Parent=gene-RTCIAT899_RS19230;Dbxref=GenBank:WP_015341893.1;Name=WP_015341893.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004129672.1;locus_tag=RTCIAT899_RS19230;product=NAD-dependent succinate-semialdehyde dehydrogenase;protein_id=WP_015341893.1;transl_table=11	0.3384355565175479	12.471965575937496	0.0	8.120417785540152	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	127399	128505	.	-	0	ID=cds-WP_015341896.1;Parent=gene-RTCIAT899_RS19240;Dbxref=GenBank:WP_015341896.1;Name=WP_015341896.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012489473.1;locus_tag=RTCIAT899_RS19240;product=NAD(P)-dependent alcohol dehydrogenase;protein_id=WP_015341896.1;transl_table=11	3.184412607666467	8.460581161155684	2.5810571257286195	21.118635720801485	1.3222999861634614	0.0
sense	NC_020060.1	Protein Homology	CDS	129174	130262	.	+	0	ID=cds-WP_004129668.1;Parent=gene-RTCIAT899_RS19245;Dbxref=GenBank:WP_004129668.1;Name=WP_004129668.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328889.1;locus_tag=RTCIAT899_RS19245;product=ABC transporter substrate-binding protein;protein_id=WP_004129668.1;transl_table=11	1.1560884024290892	22.065738094734613	0.9183017294431164	25.085856452826878	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	130318	131844	.	+	0	ID=cds-WP_015341897.1;Parent=gene-RTCIAT899_RS19250;Dbxref=GenBank:WP_015341897.1;Name=WP_015341897.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016737438.1;locus_tag=RTCIAT899_RS19250;product=sugar ABC transporter ATP-binding protein;protein_id=WP_015341897.1;transl_table=11	0.4122397741471114	12.267011585329854	0.623713215058193	21.330749785677863	0.3994177266652892	0.3061879578242619
sense	NC_020060.1	Protein Homology	CDS	131854	132795	.	+	0	ID=cds-WP_004129665.1;Parent=gene-RTCIAT899_RS19255;Dbxref=GenBank:WP_004129665.1;Name=WP_004129665.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004129665.1;locus_tag=RTCIAT899_RS19255;product=ABC transporter permease;protein_id=WP_004129665.1;transl_table=11	3.2075930452109	14.085250961764757	1.7693393194684248	15.336817861363564	2.460362315019116	4.467028773225935
sense	NC_020060.1	Protein Homology	CDS	132801	133799	.	+	0	ID=cds-WP_015341898.1;Parent=gene-RTCIAT899_RS19260;Dbxref=GenBank:WP_015341898.1;Name=WP_015341898.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004129662.1;locus_tag=RTCIAT899_RS19260;product=ABC transporter permease;protein_id=WP_015341898.1;transl_table=11	0.8281580499253939	14.844127757973599	0.47668172141834864	14.198803366490887	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	133863	134963	.	+	0	ID=cds-WP_015341899.1;Parent=gene-RTCIAT899_RS19265;Dbxref=GenBank:WP_015341899.1;Name=WP_015341899.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004671507.1;locus_tag=RTCIAT899_RS19265;product=NAD(P)-dependent alcohol dehydrogenase;protein_id=WP_015341899.1;transl_table=11	6.632230306469222	40.64306427007485	6.055286608317007	33.40136305105486	0.44316866021282225	0.0
sense	NC_020060.1	Protein Homology	CDS	134975	135286	.	+	0	ID=cds-WP_015341900.1;Parent=gene-RTCIAT899_RS19270;Dbxref=GenBank:WP_015341900.1;Name=WP_015341900.1;Ontology_term=GO:0017000,GO:0004497,GO:0016491;gbkey=CDS;go_function=monooxygenase activity|0004497||IEA,oxidoreductase activity|0016491||IEA;go_process=antibiotic biosynthetic process|0017000||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004671505.1;locus_tag=RTCIAT899_RS19270;product=putative quinol monooxygenase;protein_id=WP_015341900.1;transl_table=11	7.263347712953529	26.68337135441408	6.105192816627312	37.044313911293536	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	135362	136624	.	+	0	ID=cds-WP_015341901.1;Parent=gene-RTCIAT899_RS19275;Dbxref=GenBank:WP_015341901.1;Name=WP_015341901.1;Ontology_term=GO:0006116,GO:0003954;gbkey=CDS;go_function=NADH dehydrogenase activity|0003954||IEA;go_process=NADH oxidation|0006116||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007636599.1;locus_tag=RTCIAT899_RS19275;product=NAD(P)/FAD-dependent oxidoreductase;protein_id=WP_015341901.1;transl_table=11	4.120178239915928	9.063472930359177	3.393385080975751	14.558551353607047	0.7726503482095286	0.0
sense	NC_020060.1	Protein Homology	CDS	137710	138188	.	-	0	ID=cds-RTCIAT899_RS34100;Parent=gene-RTCIAT899_RS34100;Note=frameshifted%3B internal stop;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018065758.1;locus_tag=RTCIAT899_RS34100;product=hypothetical protein;pseudo=true;transl_table=11	5.256702589750639	67.3490521241892	5.9649900588342	96.51629177723241	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	138408	139007	.	-	0	ID=cds-RTCIAT899_RS19285;Parent=gene-RTCIAT899_RS19285;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;Ontology_term=GO:0008686;gbkey=CDS;gene=ribB;go_function=3%2C4-dihydroxy-2-butanone-4-phosphate synthase activity|0008686||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003507829.1;locus_tag=RTCIAT899_RS19285;partial=true;product=3%2C4-dihydroxy-2-butanone-4-phosphate synthase;pseudo=true;start_range=.,138408;transl_table=11	0.8393201801635188	15.609772242332237	0.7936750661615506	22.765414730940392	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	139023	139532	.	-	0	ID=cds-WP_015341905.1;Parent=gene-RTCIAT899_RS19290;Dbxref=GenBank:WP_015341905.1;Name=WP_015341905.1;Ontology_term=GO:0008752,GO:0008753,GO:0010181,GO:0016491,GO:0050136,GO:0052873;gbkey=CDS;go_function=FMN reductase [NAD(P)H] activity|0008752||IEA,NADPH dehydrogenase (quinone) activity|0008753||IEA,FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA,NADH:ubiquinone reductase (non-electrogenic) activity|0050136||IEA,FMN reductase (NADPH) activity|0052873||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328906.1;locus_tag=RTCIAT899_RS19290;product=NADPH-dependent FMN reductase;protein_id=WP_015341905.1;transl_table=11	0.0	10.202465517864209	0.4668676859773827	15.451638957651848	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	139549	140562	.	-	0	ID=cds-WP_015341906.1;Parent=gene-RTCIAT899_RS19295;Dbxref=GenBank:WP_015341906.1;Name=WP_015341906.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007636460.1;locus_tag=RTCIAT899_RS19295;product=ABC transporter permease;protein_id=WP_015341906.1;transl_table=11	0.0	12.828543920391384	0.9392604333272787	13.988761896572383	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	140575	141543	.	-	0	ID=cds-WP_015341907.1;Parent=gene-RTCIAT899_RS19300;Dbxref=GenBank:WP_015341907.1;Name=WP_015341907.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328908.1;locus_tag=RTCIAT899_RS19300;product=ABC transporter permease;protein_id=WP_015341907.1;transl_table=11	0.6236434775208808	21.1566916528342	1.2285991736246913	31.987603456191547	0.5035383848238568	0.0
sense	NC_020060.1	Protein Homology	CDS	141543	143102	.	-	0	ID=cds-WP_004130104.1;Parent=gene-RTCIAT899_RS19305;Dbxref=GenBank:WP_004130104.1;Name=WP_004130104.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007636455.1;locus_tag=RTCIAT899_RS19305;product=sugar ABC transporter ATP-binding protein;protein_id=WP_004130104.1;transl_table=11	0.3873785446908548	17.344191380369153	0.763149102078414	29.972217619137496	0.31277480441943417	0.0
sense	NC_020060.1	Protein Homology	CDS	143608	144006	.	-	0	ID=cds-WP_015341908.1;Parent=gene-RTCIAT899_RS19310;Dbxref=GenBank:WP_015341908.1;Name=WP_015341908.1;Ontology_term=GO:0016846,GO:0046872;gbkey=CDS;go_function=carbon-sulfur lyase activity|0016846||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009987854.1;locus_tag=RTCIAT899_RS19310;product=GFA family protein;protein_id=WP_015341908.1;transl_table=11	0.6310678046342246	3.9122236196321394	0.0	18.433534195093433	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	144009	145259	.	-	0	ID=cds-WP_244441500.1;Parent=gene-RTCIAT899_RS19315;Dbxref=GenBank:WP_244441500.1;Name=WP_244441500.1;Ontology_term=GO:0030170;gbkey=CDS;go_function=pyridoxal phosphate binding|0030170||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004130101.1;locus_tag=RTCIAT899_RS19315;product=LL-diaminopimelate aminotransferase;protein_id=WP_244441500.1;transl_table=11	1.1619439428129634	19.964536840712697	0.3806595041542209	24.357020003588687	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	145303	146472	.	-	0	ID=cds-WP_013984725.1;Parent=gene-RTCIAT899_RS19320;Dbxref=GenBank:WP_013984725.1;Name=WP_013984725.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013984725.1;locus_tag=RTCIAT899_RS19320;product=ABC transporter substrate-binding protein;protein_id=WP_013984725.1;transl_table=11	0.6025888472968853	11.295960540035294	0.4255134387346308	11.97391964809488	0.41703307255924554	0.0
sense	NC_020060.1	Protein Homology	CDS	146601	147725	.	-	0	ID=cds-WP_013984726.1;Parent=gene-RTCIAT899_RS19325;Dbxref=GenBank:WP_013984726.1;Name=WP_013984726.1;Ontology_term=GO:0010181,GO:0016491;gbkey=CDS;go_function=FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328913.1;locus_tag=RTCIAT899_RS19325;product=LLM class flavin-dependent oxidoreductase;protein_id=WP_013984726.1;transl_table=11	3.133462005943804	13.875353104295323	0.4232933686194937	14.94345172082241	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	147781	148182	.	-	0	ID=cds-WP_018328914.1;Parent=gene-RTCIAT899_RS19330;Dbxref=GenBank:WP_018328914.1;Name=WP_018328914.1;Ontology_term=GO:0051920;gbkey=CDS;go_function=peroxiredoxin activity|0051920||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328914.1;locus_tag=RTCIAT899_RS19330;product=carboxymuconolactone decarboxylase family protein;protein_id=WP_018328914.1;transl_table=11	0.0	33.65290864847746	0.0	13.068550362193104	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	148272	148781	.	-	0	ID=cds-WP_013984728.1;Parent=gene-RTCIAT899_RS19335;Dbxref=GenBank:WP_013984728.1;Name=WP_013984728.1;Ontology_term=GO:0010181,GO:0016491,GO:0016646;gbkey=CDS;go_function=FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA,oxidoreductase activity%2C acting on the CH-NH group of donors%2C NAD or NADP as acceptor|0016646||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004130091.1;locus_tag=RTCIAT899_RS19335;product=flavin reductase family protein;protein_id=WP_013984728.1;transl_table=11	0.0	14.283451725009892	0.9337353719547654	22.662403804556043	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	148911	149678	.	+	0	ID=cds-WP_015341910.1;Parent=gene-RTCIAT899_RS19340;Dbxref=GenBank:WP_015341910.1;Name=WP_015341910.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341910.1;locus_tag=RTCIAT899_RS19340;product=SDR family oxidoreductase;protein_id=WP_015341910.1;transl_table=11	0.6557188907527491	12.19513456432206	1.2401172908774227	23.257935722715544	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	150054	151286	.	-	0	ID=cds-WP_015341911.1;Parent=gene-RTCIAT899_RS19345;Dbxref=GenBank:WP_015341911.1;Name=WP_015341911.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341911.1;locus_tag=RTCIAT899_RS19345;product=alpha/beta fold hydrolase;protein_id=WP_015341911.1;transl_table=11	0.40842831151509434	14.769992659681762	0.4344936493585131	16.617091044482038	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	151395	152084	.	-	0	ID=cds-WP_004130085.1;Parent=gene-RTCIAT899_RS19350;Dbxref=GenBank:WP_004130085.1;Name=WP_004130085.1;Ontology_term=GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007636440.1;locus_tag=RTCIAT899_RS19350;product=GntR family transcriptional regulator;protein_id=WP_004130085.1;transl_table=11	0.0	15.986819881035915	0.6901522314448266	13.704931945047727	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	152236	153012	.	-	0	ID=cds-WP_015341912.1;Parent=gene-RTCIAT899_RS19355;Dbxref=GenBank:WP_015341912.1;Name=WP_015341912.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341912.1;locus_tag=RTCIAT899_RS19355;product=N-acyl homoserine lactonase family protein;protein_id=WP_015341912.1;transl_table=11	11.01810275118133	13.839637909689673	11.031776981396069	14.874936860133312	0.6279648582938446	0.0
sense	NC_020060.1	Protein Homology	CDS	153034	154158	.	-	0	ID=cds-WP_015341913.1;Parent=gene-RTCIAT899_RS19360;Dbxref=GenBank:WP_015341913.1;Name=WP_015341913.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341913.1;locus_tag=RTCIAT899_RS19360;product=zinc-dependent alcohol dehydrogenase family protein;protein_id=WP_015341913.1;transl_table=11	2.4620058618129885	12.025306023722614	0.8465867372389874	16.81138318592521	0.9216430903559326	0.0
sense	NC_020060.1	Protein Homology	CDS	154171	155064	.	-	0	ID=cds-WP_015341914.1;Parent=gene-RTCIAT899_RS19365;Dbxref=GenBank:WP_015341914.1;Name=WP_015341914.1;Ontology_term=GO:0016787,GO:0046872;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328920.1;locus_tag=RTCIAT899_RS19365;product=MBL fold metallo-hydrolase;protein_id=WP_015341914.1;transl_table=11	1.1474673106883804	12.31195825916757	0.028035148928348647	10.969396187684236	0.5457815379131066	0.0
sense	NC_020060.1	Protein Homology	CDS	155149	157665	.	-	0	ID=cds-WP_015341915.1;Parent=gene-RTCIAT899_RS19370;Dbxref=GenBank:WP_015341915.1;Name=WP_015341915.1;Ontology_term=GO:0006935;gbkey=CDS;go_process=chemotaxis|0006935||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328921.1;locus_tag=RTCIAT899_RS19370;product=methyl-accepting chemotaxis protein;protein_id=WP_015341915.1;transl_table=11	2.829650871315796	15.504342711891377	0.9459774328504775	24.08663115385093	0.38770655136616394	0.0
sense	NC_020060.1	Protein Homology	CDS	158126	160570	.	+	0	ID=cds-WP_015341916.1;Parent=gene-RTCIAT899_RS19375;Dbxref=GenBank:WP_015341916.1;Name=WP_015341916.1;Ontology_term=GO:0030245,GO:0008422;gbkey=CDS;go_function=beta-glucosidase activity|0008422||IEA;go_process=cellulose catabolic process|0030245||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012489435.1;locus_tag=RTCIAT899_RS19375;product=beta-glucosidase;protein_id=WP_015341916.1;transl_table=11	1.2014808304999247	10.321389962550969	1.1686013244096451	21.48694169980216	0.44901413640581345	0.0
sense	NC_020060.1	Protein Homology	CDS	160590	160919	.	-	0	ID=cds-WP_041678047.1;Parent=gene-RTCIAT899_RS19380;Dbxref=GenBank:WP_041678047.1;Name=WP_041678047.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004130061.1;locus_tag=RTCIAT899_RS19380;product=hypothetical protein;protein_id=WP_041678047.1;transl_table=11	12.208293529651183	141.90702038483852	12.987410173552647	191.03844529460466	4.435715408130157	0.0
sense	NC_020060.1	Protein Homology	CDS	161173	161430	.	+	0	ID=cds-WP_041678048.1;Parent=gene-RTCIAT899_RS32070;Dbxref=GenBank:WP_041678048.1;Name=WP_041678048.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014529321.1;locus_tag=RTCIAT899_RS32070;product=hypothetical protein;protein_id=WP_041678048.1;transl_table=11	1.9519073957291135	4.033532879155617	5.537267903452679	28.50767497613287	0.0	0.0
sense	NC_020060.1	Protein Homology	CDS	161608	162606	.	-	0	ID=cds-WP_004130059.1;Parent=gene-RTCIAT899_RS19390;Dbxref=GenBank:WP_004130059.1;Name=WP_004130059.1;Ontology_term=GO:0016787,GO:0046872;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018328926.1;locus_tag=RTCIAT899_RS19390;product=MBL fold metallo-hydrolase;protein_id=WP_004130059.1;transl_table=11	2.5204810215120683	31.25079527994442	1.9067268856733945	44.17405491797165	0.2442085560031618	0.0
sense	NC_020060.1	Protein Homology	CDS	163221	165086	.	-	0	ID=cds-WP_015341919.1;Parent=gene-RTCIAT899_RS19400;Dbxref=GenBank:WP_015341919.1;Name=WP_015341919.1;Ontology_term=GO:0015740,GO:0015556,GO:0016020,GO:0031317;gbkey=CDS;go_component=membrane|0016020||IEA,tripartite ATP-independent periplasmic transporter complex|0031317||IEA;go_function=C4-dicarboxylate transmembrane transporter activity|0015556||IEA;go_process=C4-dicarboxylate transport|0015740||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341919.1;locus_tag=RTCIAT899_RS19400;product=TRAP transporter large permease subunit;protein_id=WP_015341919.1;transl_table=11	1.3793757873355437	14.221121549820365	0.5104019718080711	11.261644685105312	0.5229675186434268	0.0
sense	NC_020060.1	Protein Homology	CDS	165096	166112	.	-	0	ID=cds-WP_015341920.1;Parent=gene-RTCIAT899_RS19405;Dbxref=GenBank:WP_015341920.1;Name=WP_015341920.1;Ontology_term=GO:0008643,GO:0022857,GO:0005886,GO:0031317;gbkey=CDS;go_component=plasma membrane|0005886||IEA,tripartite ATP-independent periplasmic transporter complex|0031317||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=carbohydrate transport|0008643||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341920.1;locus_tag=RTCIAT899_RS19405;product=TRAP transporter substrate-binding protein;protein_id=WP_015341920.1;transl_table=11	6.437263918658256	15.860469993847897	1.872979507165901	30.99443802714825	0.9595451227026889	0.0
